meter_number,poc_number,total_blank_periods,avg_monthly_units_over_blank_periods,std_monthly_units_over_blank_periods,last_blank_period_start,last_blank_period_end,last_blank_period_length,months_since_last_blank_period,total_units_before_last_blank_period,monthly_units_over_last_blank_period,longest_blank_period_start,longest_blank_period_end,longest_blank_period_length,months_since_longest_blank_period,total_units_before_longest_blank_period,monthly_units_over_longest_blank_period
43800300261,498090,16,3.33536858974359,2.332762099823236,2020-09-30,2021-03-31,6,1,9.6,1.6,2018-03-31,2019-04-30,13,24,16.5,1.27
43800325557,498714,3,12.7,1.9,2015-11-30,2016-01-31,2,74,21.6,10.8,2015-08-31,2015-10-31,2,77,29.2,14.6
43800333700,498710,2,18.53333333333333,0.0,2016-07-31,2016-10-31,3,65,55.6,18.53,2016-07-31,2016-10-31,3,65,55.6,18.53
43800351389,498726,8,3.043335550817184,1.9378007831010777,2021-11-30,2022-01-31,2,1,9.55,4.77,2018-12-31,2019-09-30,9,29,4.7,0.52
45019663884,601344,20,3.10225,1.1960044912355285,2021-11-30,2022-02-28,3,0,8.6,2.87,2016-11-30,2017-04-30,5,58,16.1,3.22
45019749030,602335,15,2.1447158062746405,0.9702755038093432,2021-12-31,2022-02-28,2,1,5.7,2.85,2017-05-31,2018-01-31,8,50,2.8,0.35
45020812058,498164,2,0.8666666666666667,0.2333333333333334,2020-03-31,2020-09-30,6,0,3.8,0.63,2020-03-31,2020-09-30,6,0,3.8,0.63
45020825183,610777,3,12.524999999999999,8.375,2021-05-31,2021-07-31,2,8,41.8,20.9,2018-03-31,2018-05-31,2,46,8.3,4.15
45021005538,630715,3,7.625,0.4250000000000005,2020-07-31,2020-09-30,2,18,14.4,7.2,2020-01-31,2020-03-31,2,24,16.1,8.05
45021100966,637526,9,1.2939157484533457,0.2716863835700497,2022-01-31,2022-03-31,2,0,2.85,1.42,2019-12-31,2020-04-30,4,23,5.0,1.25
45021100974,637521,13,1.239965483234714,0.4756213775370676,2021-06-30,2021-08-31,2,0,2.5,1.25,2017-03-31,2018-04-30,13,40,2.8,0.22
45021101048,637516,19,1.225176635512247,1.6083641556502473,2022-01-31,2022-03-31,2,0,2.37,1.19,2019-01-31,2019-06-30,5,33,2.5,0.5
45021101089,637505,4,5.508333333333333,2.4682568072764766,2020-07-31,2020-09-30,2,17,4.0,2.0,2017-03-31,2017-07-31,4,55,26.2,6.55
45021138263,634066,11,13.608519871082535,20.100503965211633,2021-12-31,2022-02-28,2,1,5.6,2.8,2019-08-31,2019-11-30,3,28,2.2,0.73
45021177519,400191,3,1.45,0.44999999999999996,2021-01-31,2021-03-31,2,12,2.0,1.0,2020-09-30,2020-11-30,2,16,3.8,1.9
45021219774,498610,8,5.9610899396322115,4.551853977187262,2021-12-31,2022-02-28,2,0,16.68,8.34,2018-11-30,2019-01-31,2,37,19.3,9.65
45023187151,739111,13,0.86,0.3396724163475015,2021-07-31,2021-10-31,3,5,1.2,0.4,2020-10-31,2021-04-30,6,11,2.5,0.42
45023187425,740687,8,2.09375,0.8146632526865181,2021-09-30,2021-12-31,3,0,2.5,0.83,2018-03-31,2018-06-30,3,42,10.4,3.47
45023187540,739338,16,1.99475805318637,0.42523413088832435,2021-12-31,2022-02-28,2,0,4.75,2.37,2018-03-31,2018-07-31,4,43,4.7,1.18
45023187599,740597,11,0.8015151515151515,0.2838857845319495,2021-09-30,2021-12-31,3,0,2.5,0.83,2019-09-30,2020-03-31,6,21,2.5,0.42
45023188142,740552,7,6.883829016437551,2.4251973114247045,2022-01-31,2022-03-31,2,0,14.24,7.12,2018-04-30,2018-07-31,3,44,4.7,1.57
45023188175,881089,3,0.4030864197530864,0.2481588966408719,2021-07-31,2022-01-31,6,0,2.5,0.42,2019-04-30,2021-07-31,27,6,2.5,0.09
45023192011,740121,9,2.28458665955911,0.7978638946734975,2021-12-31,2022-02-28,2,1,7.12,3.56,2018-01-31,2018-06-30,5,45,4.7,0.94
45023202158,865797,10,0.7933552100449248,0.3559875319823042,2022-01-31,2022-03-31,2,0,3.32,1.66,2019-03-31,2019-10-31,7,29,2.0,0.29
45023203669,895425,6,1.625,0.8385254915624212,2021-07-31,2021-09-30,2,5,7.0,3.5,2020-04-30,2020-06-30,2,20,2.5,1.25
45023227197,120072201138,3,1.5916666666666668,0.48405119104858696,2021-06-30,2022-02-28,8,0,17.8,2.22,2021-06-30,2022-02-28,8,0,17.8,2.22
45023227320,827679,9,0.7574074074074074,0.24022380397144874,2021-09-30,2022-01-31,4,0,2.5,0.62,2019-01-31,2019-10-31,9,27,5.7,0.63
45023238079,120061801206,5,0.75,0.28259708263021954,2021-10-31,2022-01-31,3,0,2.5,0.83,2021-04-30,2021-10-31,6,3,2.5,0.42
45023238335,759882,1,4.748924368630505,0.0,2021-12-31,2022-02-28,2,0,9.5,4.75,2021-12-31,2022-02-28,2,0,9.5,4.75
45023238376,754038,9,2.452083333333333,1.7052703740495552,2021-08-31,2021-11-30,3,4,18.5,6.17,2018-01-31,2018-07-31,6,44,2.4,0.4
45023246833,120070900578,5,1.0053333333333332,0.16553750833773798,2021-10-31,2022-02-28,4,0,4.8,1.2,2021-05-31,2021-10-31,5,4,4.8,0.96
45023246858,746299,15,1.5027777777777775,0.6935394102574467,2021-11-30,2022-01-31,2,1,4.8,2.4,2018-08-31,2018-12-31,4,38,4.7,1.18
45023262590,119061104825,1,0.25,0.0,2019-06-30,2020-04-30,10,0,2.5,0.25,2019-06-30,2020-04-30,10,0,2.5,0.25
45023271385,864446,5,2.1505952380952382,0.9097035708046296,2021-03-31,2021-05-31,2,10,5.0,2.5,2019-05-31,2019-12-31,7,27,4.8,0.69
45023271526,737381,11,2.053939393939394,0.6873780048702683,2021-08-31,2022-01-31,5,0,4.8,0.96,2021-08-31,2022-01-31,5,0,4.8,0.96
45023289825,642161,2,3.1666666666666665,0.0,2020-05-31,2020-08-31,3,19,9.5,3.17,2020-05-31,2020-08-31,3,19,9.5,3.17
45023289882,642195,7,1.6460000000000001,0.7862089871202005,2019-10-31,2021-11-30,25,3,4.3,0.17,2019-10-31,2021-11-30,25,3,4.3,0.17
45023289932,642175,13,1.0917966211332841,0.5072564205701867,2022-01-31,2022-03-31,2,0,2.37,1.19,2018-04-30,2019-02-28,10,37,1.9,0.19
45023331957,740715,6,1.3877777777777778,0.671666436908333,2020-09-30,2021-02-28,5,3,1.8,0.36,2020-09-30,2021-02-28,5,3,1.8,0.36
45023331999,736709,5,1.2533333333333334,0.4815945736128401,2020-02-29,2020-04-30,2,0,2.5,1.25,2019-08-31,2019-11-30,3,5,2.5,0.83
45023332047,770737,3,1.0666666666666667,0.1885618083164127,2018-12-31,2019-02-28,2,0,2.4,1.2,2018-07-31,2018-10-31,3,4,2.4,0.8
45023332054,739222,14,1.3840492434332883,0.43309842462197506,2022-01-31,2022-03-31,2,0,2.37,1.19,2018-03-31,2018-08-31,5,43,4.7,0.94
45023332096,902090,5,0.52,0.2562842809324466,2021-06-30,2021-10-31,4,0,2.0,0.5,2019-07-31,2020-02-29,7,20,2.2,0.31
45023333797,657253,8,1.7297619047619048,1.69953224857476,2020-07-31,2020-10-31,3,17,4.0,1.33,2018-12-31,2019-08-31,8,31,2.2,0.28
45023335362,756441,5,0.6655238095238095,0.36189271283200364,2019-10-31,2022-02-28,28,0,2.5,0.09,2019-10-31,2022-02-28,28,0,2.5,0.09
45023357002,119071103355,5,0.9513808060623624,0.35069022524085325,2022-01-31,2022-03-31,2,0,3.16,1.58,2021-03-31,2021-07-31,4,8,2.9,0.72
45023357036,759885,17,1.2745098039215688,0.3625489665850076,2021-11-30,2022-01-31,2,1,2.7,1.35,2018-11-30,2019-02-28,3,36,2.4,0.8
45023362028,740923,12,2.228125,0.34858811206781004,2021-11-30,2022-01-31,2,1,4.8,2.4,2018-03-31,2018-11-30,8,39,9.5,1.19
45023362044,740693,11,0.9128787878787878,0.48141421029429354,2021-06-30,2021-10-31,4,0,1.5,0.38,2018-03-31,2018-09-30,6,37,2.4,0.4
45023362085,739341,13,1.465924305067979,0.535772061878374,2021-11-30,2022-01-31,2,1,4.27,2.14,2020-03-31,2020-08-31,5,18,4.8,0.96
45023385920,784037,8,2.3392857142857144,1.1829032944757711,2021-08-31,2021-10-31,2,5,4.8,2.4,2018-06-30,2018-10-31,4,41,4.7,1.18
45023385946,754041,5,1.2479166666666666,0.3979275740215381,2021-03-31,2021-06-30,3,9,2.0,0.67,2018-03-31,2018-07-31,4,44,6.7,1.68
45023390243,784028,6,1.1416666666666668,0.5826782035471114,2021-08-31,2021-11-30,3,4,1.8,0.6,2020-02-29,2020-08-31,6,19,2.7,0.45
45023390268,741563,4,1.5748207281050846,0.5687382783363184,2021-12-31,2022-02-28,2,1,4.75,2.37,2018-03-31,2018-07-31,4,44,4.4,1.1
45023393080,499112,12,1.4002164502164502,1.1623049726553454,2021-11-30,2022-02-28,3,1,4.8,1.6,2019-09-30,2020-04-30,7,23,4.8,0.69
45023398279,753865,6,3.226985513074974,1.3914085969577765,2021-12-31,2022-02-28,2,0,3.72,1.86,2019-03-31,2019-05-31,2,33,6.4,3.2
45023398295,756452,8,1.792086176008254,0.9819081457357033,2022-01-31,2022-03-31,2,0,2.37,1.19,2020-02-29,2020-07-31,5,20,2.5,0.5
45023398303,758116,10,1.4370370370370373,0.9314060053362369,2021-10-31,2021-12-31,2,3,3.8,1.9,2019-10-31,2020-04-30,6,23,1.1,0.18
45023398329,746448,13,1.1884615384615385,0.3725280127931077,2021-07-31,2021-09-30,2,0,2.5,1.25,2020-03-31,2020-06-30,3,15,2.5,0.83
45023399954,737473,8,1.88014110637274,0.6339102003511804,2021-12-31,2022-02-28,2,0,4.75,2.37,2018-01-31,2018-04-30,3,46,7.1,2.37
45023399962,739334,16,0.9166554621732342,0.37437822186455794,2021-12-31,2022-03-31,3,0,2.37,0.79,2019-03-31,2019-07-31,4,32,8.6,2.15
45023406775,656914,16,6.284999999999999,2.199057458026894,2021-09-30,2021-12-31,3,3,17.5,5.83,2020-10-31,2021-02-28,4,13,16.7,4.18
45023407799,656964,2,3.3499999999999996,0.20000000000000007,2020-10-31,2020-12-31,2,15,6.3,3.15,2017-05-31,2017-07-31,2,56,7.1,3.55
45023409381,746458,3,2.5999999999999996,0.9999999999999999,2018-12-31,2019-03-31,3,36,4.8,1.6,2018-12-31,2019-03-31,3,36,4.8,1.6
45023409407,753840,4,0.9916666666666667,0.5402545696243578,2021-04-30,2021-10-31,6,0,2.5,0.42,2019-06-30,2021-04-30,22,6,12.1,0.55
45023409423,756327,5,1.5883333333333334,0.5977643534221677,2020-10-31,2021-10-31,12,0,12.1,1.01,2020-10-31,2021-10-31,12,0,12.1,1.01
45023409795,851508,4,0.59375,0.28658519917973585,2021-04-30,2021-07-31,3,0,2.4,0.8,2019-07-31,2021-01-31,18,6,2.1,0.12
45023409803,740839,3,2.944444444444444,1.270850789194019,2019-08-31,2019-10-31,2,28,4.8,2.4,2018-03-31,2018-06-30,3,44,5.2,1.73
45023409860,740842,5,0.7716666666666667,0.3189217946630664,2020-02-29,2021-02-28,12,9,2.5,0.21,2020-02-29,2021-02-28,12,9,2.5,0.21
45023409894,851538,1,2.8493546211783034,0.0,2021-12-31,2022-02-28,2,0,5.7,2.85,2021-12-31,2022-02-28,2,0,5.7,2.85
45023409902,739202,16,1.135403221274548,0.20190229647620897,2021-12-31,2022-03-31,3,0,2.85,0.95,2018-03-31,2018-07-31,4,44,2.4,0.6
45023409928,740734,11,1.8569696969696972,0.6942701342300029,2021-03-31,2021-05-31,2,8,2.5,1.25,2019-09-30,2020-02-29,5,23,4.8,0.96
45025442455,864824,4,10.634679879264423,1.8264431722909302,2021-12-31,2022-02-28,2,0,16.68,8.34,2021-02-28,2021-04-30,2,10,18.7,9.35
45025446381,864469,3,0.7569444444444445,0.18659762281311668,2021-04-30,2021-09-30,5,0,2.5,0.5,2020-05-31,2021-01-31,8,8,7.5,0.94
45025454294,498550,5,5.8133333333333335,1.7357163106657465,2021-04-30,2021-06-30,2,8,14.4,7.2,2018-09-30,2018-12-31,3,38,9.5,3.17
45025501144,739140,5,1.4583333333333335,0.6180165405913052,2019-11-30,2020-03-31,4,0,2.5,0.62,2019-11-30,2020-03-31,4,0,2.5,0.62
45025501169,863969,6,2.02,0.9127796375175481,2020-09-30,2021-02-28,5,0,2.5,0.5,2019-04-30,2019-09-30,5,17,9.6,1.92
45025513057,497942,3,5.733333333333333,1.3199326582148885,2021-11-30,2022-01-31,2,1,9.6,4.8,2020-04-30,2020-06-30,2,20,15.2,7.6
45025526562,743753,4,0.7291666666666667,0.10416666666666667,2021-06-30,2021-10-31,4,0,2.5,0.62,2020-11-30,2021-03-31,4,7,2.5,0.62
45025530150,601322,7,0.9583333333333334,0.09316949906249125,2021-08-31,2021-10-31,2,5,2.0,1.0,2020-05-31,2020-07-31,2,20,2.0,1.0
45025530176,497878,7,5.231944444444445,2.0040838898744533,2021-06-30,2021-08-31,2,7,16.7,8.35,2020-10-31,2021-02-28,4,13,16.7,4.18
45025531547,761809,4,1.25,0.0,2021-04-30,2021-06-30,2,9,2.5,1.25,2020-08-31,2020-10-31,2,17,2.5,1.25
45025547832,865811,2,1.25,0.0,2020-02-29,2020-04-30,2,23,2.5,1.25,2020-02-29,2020-04-30,2,23,2.5,1.25
45025550430,741533,2,3.966666666666667,0.0,2018-09-30,2018-12-31,3,39,11.9,3.97,2018-09-30,2018-12-31,3,39,11.9,3.97
45025584306,498153,2,0.6857142857142857,0.0,2020-06-30,2021-01-31,7,14,4.8,0.69,2020-06-30,2021-01-31,7,14,4.8,0.69
45025615456,497842,10,4.898533426623313,1.3665720226457312,2021-12-31,2022-02-28,2,1,6.17,3.09,2020-05-31,2020-07-31,2,20,9.6,4.8
45025615464,657291,1,8.336900276146295,0.0,2022-01-31,2022-03-31,2,0,16.67,8.34,2022-01-31,2022-03-31,2,0,16.67,8.34
45025646295,120030300454,4,0.4799107142857143,0.2158993374603459,2021-08-31,2022-03-31,7,0,2.5,0.36,2020-12-31,2021-08-31,8,7,2.5,0.31
45025677688,824428,7,0.8647651535332426,0.13924417304080436,2022-01-31,2022-03-31,2,0,2.37,1.19,2020-07-31,2020-10-31,3,17,2.5,0.83
45025682282,498381,5,3.386,2.141659169896088,2020-09-30,2021-07-31,10,0,14.2,1.42,2019-11-30,2020-09-30,10,10,8.6,0.86
45025686887,119102204449,4,1.1875,0.44633927678392815,2021-02-28,2021-07-31,5,4,2.5,0.5,2021-02-28,2021-07-31,5,4,2.5,0.5
45025686911,776521,2,5.179573172352564,0.3795731723525637,2021-12-31,2022-03-31,3,0,16.68,5.56,2021-12-31,2022-03-31,3,0,16.68,5.56
45025686929,920028,4,1.5028412928231112,0.535841960545881,2022-01-31,2022-03-31,2,0,3.32,1.66,2020-06-30,2020-08-31,2,19,1.2,0.6
45025693461,120022802572,3,0.9769855130749744,0.03254739954042953,2021-12-31,2022-02-28,2,0,1.86,0.93,2021-06-30,2021-08-31,2,6,2.0,1.0
45025693479,120022802548,2,1.0,0.0,2020-10-31,2020-12-31,2,15,2.0,1.0,2020-10-31,2020-12-31,2,15,2.0,1.0
45025705034,836141,3,0.775,0.3541421560145963,2021-04-30,2021-07-31,3,0,1.2,0.4,2020-09-30,2021-01-31,4,6,2.7,0.68
45025705042,119081402857,5,0.5537231092157626,0.14488478743373343,2021-11-30,2022-01-31,2,1,1.19,0.59,2020-08-31,2021-04-30,8,10,2.2,0.28
45025710794,498442,3,2.227562651503879,0.5908073861391215,2021-12-31,2022-02-28,2,0,5.7,2.85,2021-07-31,2021-10-31,3,4,4.3,1.43
45025710802,739441,6,2.088888888888889,0.6786879135144644,2021-06-30,2021-08-31,2,2,4.8,2.4,2020-06-30,2020-09-30,3,13,4.8,1.6
45025710844,498421,2,7.199999999999999,0.0,2021-05-31,2021-07-31,2,8,14.4,7.2,2021-05-31,2021-07-31,2,8,14.4,7.2
45025721783,848914,7,1.262812979461089,0.3974929393554399,2021-12-31,2022-02-28,2,0,3.72,1.86,2020-01-31,2020-10-31,9,16,10.6,1.18
45025730610,860466,2,0.3994252873563218,0.23390804597701148,2019-03-31,2021-08-31,29,0,4.8,0.17,2019-03-31,2021-08-31,29,0,4.8,0.17
45025742300,884902,2,2.0,0.0,2021-11-30,2022-01-31,2,2,4.0,2.0,2021-11-30,2022-01-31,2,2,4.0,2.0
45025749230,737459,2,4.8,0.0,2021-05-31,2021-07-31,2,6,9.6,4.8,2020-11-30,2021-01-31,2,12,9.6,4.8
45025749248,746466,7,1.0707795517648586,0.35854211365001326,2021-12-31,2022-02-28,2,0,3.32,1.66,2021-03-31,2021-07-31,4,7,2.5,0.62
45025768792,757208,4,2.6742424242424243,2.1985694280244807,2021-09-30,2021-12-31,3,0,18.8,6.27,2020-09-30,2021-08-31,11,4,4.0,0.36
45025768818,863878,1,1.5,0.0,2020-06-30,2020-08-31,2,1,3.0,1.5,2020-06-30,2020-08-31,2,1,3.0,1.5
45036999170,757157,3,2.1453469781729524,0.0065803665738284585,2022-01-31,2022-03-31,2,0,4.27,2.14,2021-02-28,2021-04-30,2,11,4.3,2.15
45036999238,498059,5,2.2875,0.4979646071760522,2021-07-31,2021-09-30,2,6,4.0,2.0,2020-03-31,2020-06-30,3,21,6.0,2.0
45037015265,827746,3,1.925,0.32499999999999996,2018-09-30,2018-11-30,2,40,3.2,1.6,2018-07-31,2018-09-30,2,42,4.5,2.25
45037064453,666870,11,2.280549175865351,0.3837874524215859,2022-01-31,2022-03-31,2,0,4.27,2.14,2020-01-31,2020-05-31,4,22,4.8,1.2
45037064479,499028,1,4.75,0.0,2018-09-30,2018-11-30,2,22,9.5,4.75,2018-09-30,2018-11-30,2,22,9.5,4.75
45037064560,498097,12,1.6578373015873016,0.6210997842312934,2021-10-31,2022-01-31,3,0,4.8,1.6,2020-02-29,2020-09-30,7,16,4.8,0.69
45037118465,498725,2,2.9,0.0,2021-10-31,2021-12-31,2,3,5.8,2.9,2021-10-31,2021-12-31,2,3,5.8,2.9
45037118481,497961,9,1.5327391348062307,0.42641360364562453,2021-12-31,2022-02-28,2,1,3.72,1.86,2018-09-30,2019-01-31,4,38,4.4,1.1
45037118572,498053,3,1.1152777777777778,0.87950120894926,2019-12-31,2021-12-31,24,3,1.1,0.05,2019-12-31,2021-12-31,24,3,1.1,0.05
45037118580,497796,5,2.916666666666667,2.1674678006066586,2021-06-30,2021-08-31,2,7,1.5,0.75,2018-09-30,2018-12-31,3,39,15.5,5.17
45037147332,738270,10,3.1100000000000003,1.1065260954898442,2021-08-31,2021-10-31,2,3,4.8,2.4,2018-07-31,2018-09-30,2,40,4.7,2.35
45037148009,498107,11,2.6818181818181817,1.0309467685915803,2021-10-31,2022-01-31,3,0,4.8,1.6,2019-05-31,2019-08-31,3,29,4.8,1.6
45700104636,400175,1,0.95,0.0,2021-10-31,2022-02-28,4,0,3.8,0.95,2021-10-31,2022-02-28,4,0,3.8,0.95
45700107589,672712,6,3.7423809523809526,3.1346872165462107,2020-03-31,2020-10-31,7,17,3.0,0.43,2020-03-31,2020-10-31,7,17,3.0,0.43
54180018241,740437,3,4.24891921075471,0.7420163162843266,2022-01-31,2022-03-31,2,0,9.49,4.75,2021-02-28,2021-05-31,3,10,9.6,3.2
54180018316,119062806416,2,2.4,0.0,2021-10-31,2021-12-31,2,3,4.8,2.4,2021-10-31,2021-12-31,2,3,4.8,2.4
54180018324,772249,4,1.13014110637274,0.1732674445594383,2021-12-31,2022-02-28,2,0,2.37,1.19,2021-09-30,2021-12-31,3,2,2.5,0.83
54180033471,743729,6,0.7000000000000001,0.23094010767585027,2021-11-30,2022-02-28,3,0,1.5,0.5,2021-08-31,2021-11-30,3,3,2.1,0.7
54180034081,746505,4,1.7034100838660045,0.7095198397805169,2021-12-31,2022-02-28,2,0,5.7,2.85,2021-05-31,2021-12-31,7,2,12.0,1.71
54180087691,119091202244,5,2.512338655294576,0.19457625862417194,2021-12-31,2022-02-28,2,1,5.7,2.85,2021-03-31,2021-05-31,2,10,4.8,2.4
54180132521,795523,2,0.16666666666666666,0.0,2020-12-31,2021-09-30,9,6,1.5,0.17,2020-12-31,2021-09-30,9,6,1.5,0.17
54180149806,746223,3,1.6283198411115436,0.3075028373033373,2021-12-31,2022-02-28,2,0,4.04,2.02,2021-05-31,2021-08-31,3,6,3.8,1.27
54180174770,119091202759,5,1.246580616157107,0.5306587428822601,2021-12-31,2022-02-28,2,0,3.8,1.9,2020-10-31,2021-02-28,4,12,2.0,0.5
54180175256,497804,4,17.083333333333336,12.294494025104626,2021-11-30,2022-01-31,2,0,18.7,9.35,2020-09-30,2020-12-31,3,13,115.0,38.33
54180203884,120122402237,1,0.6666666666666666,0.0,2020-12-31,2021-03-31,3,2,2.0,0.67,2020-12-31,2021-03-31,3,2,2.0,0.67
54180288786,121010501522,3,2.6666666666666665,0.3771236166328253,2021-09-30,2022-01-31,4,0,9.6,2.4,2021-09-30,2022-01-31,4,0,9.6,2.4
54180338771,120121801979,6,1.301602128784497,0.2969206545426946,2021-12-31,2022-02-28,2,1,2.85,1.42,2021-03-31,2021-06-30,3,9,2.5,0.83
54180383215,884919,4,1.417126995735466,0.6252426771745474,2021-11-30,2022-01-31,2,1,2.14,1.07,2020-09-30,2020-11-30,2,15,5.0,2.5
94100084303,737355,10,0.9858333333333335,0.2741160034243409,2021-10-31,2021-12-31,2,0,2.5,1.25,2019-07-31,2019-11-30,4,25,2.1,0.52
94100102014,898766,4,0.3151666666666667,0.18135623323540148,2021-11-30,2022-03-31,4,0,1.2,0.3,2019-10-31,2021-11-30,25,4,1.1,0.04
94100116816,499091,1,4.8,0.0,2021-07-31,2021-09-30,2,5,9.6,4.8,2021-07-31,2021-09-30,2,5,9.6,4.8
94100122608,899159,5,0.4791666666666667,0.3098778881358842,2020-08-31,2020-10-31,2,17,2.0,1.0,2020-01-31,2020-07-31,6,20,1.1,0.18
94100127581,915856,5,2.1299569747452205,0.9616140322426511,2021-12-31,2022-03-31,3,0,2.85,0.95,2021-12-31,2022-03-31,3,0,2.85,0.95
94100128357,740128,8,1.2595238095238095,0.5294394417201836,2021-06-30,2021-08-31,2,7,2.0,1.0,2020-03-31,2020-06-30,3,21,2.0,0.67
94100131252,771213,5,1.3966666666666667,0.7633551670822114,2021-10-31,2022-01-31,3,0,1.2,0.4,2021-05-31,2021-08-31,3,5,2.5,0.83
94100134017,863208,3,1.1527777777777777,0.09722222222222215,2020-11-30,2021-01-31,2,14,2.5,1.25,2020-01-31,2020-10-31,9,17,9.5,1.06
94100134967,763726,7,1.1785714285714286,0.6034763238681263,2021-10-31,2021-12-31,2,0,2.0,1.0,2021-03-31,2021-07-31,4,5,1.2,0.3
94100135022,761817,2,0.18846153846153846,0.11153846153846153,2021-10-31,2022-03-31,5,0,1.5,0.3,2019-08-31,2021-10-31,26,5,2.0,0.08
94100135105,863213,6,0.595486111111111,0.19877524540729005,2021-09-30,2021-12-31,3,0,2.0,0.67,2019-05-31,2020-09-30,16,15,2.5,0.16
94100136806,746489,4,1.7166666666666668,0.4938510796676351,2020-06-30,2020-08-31,2,19,2.5,1.25,2020-02-29,2020-05-31,3,22,4.5,1.5
94100149387,899184,10,1.5197464340471207,0.5424138966373572,2022-01-31,2022-03-31,2,0,2.79,1.4,2021-05-31,2021-10-31,5,5,3.8,0.76
94100149403,737348,4,3.925,2.119109482778084,2019-12-31,2020-02-29,2,18,14.3,7.15,2019-03-31,2019-07-31,4,25,4.8,1.2
94100150674,740897,11,1.1,0.5198156724583564,2021-08-31,2021-10-31,2,5,2.0,1.0,2019-02-28,2019-06-30,4,33,2.5,0.62
94100181109,834762,12,1.3381944444444445,0.7093657372811256,2021-08-31,2021-12-31,4,1,4.8,1.2,2019-08-31,2019-12-31,4,25,4.3,1.08
94100185217,756311,3,1.6915591035297173,0.505993688071553,2021-12-31,2022-02-28,2,0,2.85,1.42,2020-01-31,2020-03-31,2,23,4.8,2.4
94100185266,756421,11,1.0416666666666667,0.33238501467394405,2021-10-31,2022-02-28,4,0,2.5,0.62,2021-02-28,2021-06-30,4,8,2.5,0.62
94100186546,767622,6,0.7948099415204678,0.39199244297303787,2020-05-31,2021-12-31,19,0,2.1,0.11,2020-05-31,2021-12-31,19,0,2.1,0.11
94100276024,753833,5,1.0833333333333335,0.2041241452319315,2021-11-30,2022-02-28,3,0,2.5,0.83,2021-01-31,2021-04-30,3,10,2.5,0.83
94100286569,759628,12,1.9704056531195684,0.4354295526407414,2021-12-31,2022-02-28,2,1,4.75,2.37,2020-01-31,2020-04-30,3,23,4.8,1.6
103000011199,121030801832,2,1.3498924368630505,0.4001075631369495,2021-12-31,2022-03-31,3,0,2.85,0.95,2021-12-31,2022-03-31,3,0,2.85,0.95
103000024606,121031704652,2,1.5,0.0,2021-03-31,2021-05-31,2,10,3.0,1.5,2021-03-31,2021-05-31,2,10,3.0,1.5
103000034548,121031704687,1,9.6,0.0,2021-05-31,2021-08-31,3,6,28.8,9.6,2021-05-31,2021-08-31,3,6,28.8,9.6
103000046377,121031704660,3,3.5999999999999996,1.2000000000000002,2021-07-31,2021-09-30,2,6,4.8,2.4,2021-05-31,2021-07-31,2,8,9.6,4.8
103000097180,121020402565,5,2.164675763226413,0.7065863295260068,2022-01-31,2022-03-31,2,0,4.75,2.37,2021-03-31,2021-05-31,2,10,2.0,1.0
103000097321,121020800129,2,0.9916666666666667,0.15833333333333324,2021-09-30,2021-12-31,3,0,2.5,0.83,2021-03-31,2021-07-31,4,5,4.6,1.15
103000116493,121042102999,1,1.5999999999999999,0.0,2021-06-30,2021-09-30,3,4,4.8,1.6,2021-06-30,2021-09-30,3,4,4.8,1.6
103000127078,120122104600,2,1.9123386552945756,0.48766134470542427,2021-12-31,2022-02-28,2,0,2.85,1.42,2021-07-31,2021-09-30,2,5,4.8,2.4
103000127086,740924,4,2.3997310921576265,1.4387447133091846,2021-12-31,2022-02-28,2,0,9.5,4.75,2021-02-28,2021-06-30,4,8,4.8,1.2
103000127102,739251,3,1.4944444444444445,0.6625334838964372,2021-11-30,2022-01-31,2,1,4.8,2.4,2021-06-30,2021-09-30,3,5,2.5,0.83
103000153553,498670,1,3.1659495790870036,0.0,2021-12-31,2022-03-31,3,0,9.5,3.17,2021-12-31,2022-03-31,3,0,9.5,3.17
103000343998,759778,1,0.8333333333333334,0.0,2021-04-30,2021-07-31,3,0,2.5,0.83,2021-04-30,2021-07-31,3,0,2.5,0.83
103000428252,739345,2,0.5208333333333334,0.10416666666666664,2021-06-30,2021-12-31,6,0,2.5,0.42,2021-06-30,2021-12-31,6,0,2.5,0.42
103000428286,120122104554,1,4.509419750650922,0.0,2022-01-31,2022-03-31,2,0,9.02,4.51,2022-01-31,2022-03-31,2,0,9.02,4.51
103000428328,746175,3,1.25,0.0,2021-08-31,2021-10-31,2,4,2.5,1.25,2021-02-28,2021-04-30,2,10,2.5,1.25
103000428575,120121604278,6,1.2791128850981919,0.06509839010069783,2021-12-31,2022-02-28,2,0,2.85,1.42,2021-01-31,2021-03-31,2,11,2.5,1.25
103000429482,740550,4,0.94264110637274,0.30090409142106317,2021-12-31,2022-02-28,2,0,2.37,1.19,2021-07-31,2021-12-31,5,2,2.5,0.5
103000476392,746404,1,4.748924368630507,0.0,2021-12-31,2022-03-31,3,0,14.25,4.75,2021-12-31,2022-03-31,3,0,14.25,4.75
103000640872,828793,2,0.6,0.0,2021-09-30,2021-12-31,3,3,1.8,0.6,2021-09-30,2021-12-31,3,3,1.8,0.6
103000705741,121030801778,1,3.15,0.0,2021-11-30,2022-01-31,2,1,6.3,3.15,2021-11-30,2022-01-31,2,1,6.3,3.15
