meter_number,poc_number,branch,vending_category,location,first_transaction_month,last_transaction_month,is_violation,lifetime_total_units,lifetime_total_transactions,lifetime,total_blank_periods,avg_monthly_units_over_blank_periods,std_monthly_units_over_blank_periods,last_blank_period_start,last_blank_period_end,last_blank_period_length,months_since_last_blank_period,total_units_before_last_blank_period,monthly_units_over_last_blank_period,longest_blank_period_start,longest_blank_period_end,longest_blank_period_length,months_since_longest_blank_period,total_units_before_longest_blank_period,monthly_units_over_longest_blank_period,lifetime_monthly_units,idle,units_avg_3,units_avg_6,units_avg_12,units_std_3,units_std_6,units_std_12,transaction_month,rel_units_avg_3_6,rel_units_avg_3_12,rel_units_avg_6_12,rel_units_avg_3_6_df,rel_units_avg_3_6_ddf,rel_units_avg_3_12_df,rel_units_avg_3_12_ddf,rel_units_avg_6_12_df,rel_units_avg_6_12_ddf,cv_monthly_units_over_blank_periods,rel_units_avg_3_lifetime,rel_units_avg_6_lifetime,rel_units_avg_12_lifetime
22160666214,752358,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2018-01-31,0,4.7,1.0,1.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,4.7,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,-1.0
22160666222,758066,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-02-28,0,286.1275779985261,128.0,49.00098564652252,7.0,2.1543956043956043,1.5451112177706698,2020-11-30,2021-01-31,2.0,13.0,7.1,3.55,2018-02-28,2019-03-31,13.0,35.0,9.5,0.73,5.839220869199635,0,14.6319,12.5325,15.619,4.54,5.4141,6.1404,2022-02-28,0.168,-0.063,-0.198,0.243,0.14400000000000002,0.123,0.08099999999999999,-0.07900000000000001,-0.025000000000000022,0.717,1.505796634133066,1.146262366286856,1.6748431597075124
22160667436,757201,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-02-28,0,107.9192759433006,46.0,49.00098564652252,10.0,1.5516666666666663,0.7650145241903726,2021-02-28,2021-04-30,2.0,10.0,2.5,1.25,2018-02-28,2018-05-31,3.0,45.0,4.7,1.57,2.202389901333737,0,3.3548,3.7028,2.8683,0.9784,1.1418,1.447,2022-02-28,-0.094,0.17,0.291,0.04400000000000001,0.265,0.128,0.368,0.08299999999999999,0.059,0.493,0.5232543510885058,0.6812645198552877,0.30235795136138105
22160667451,802708,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-05-31,2022-01-31,0,59.64805457935847,26.0,45.058399556459065,11.0,0.8242424242424243,0.2573528447191368,2021-10-31,2022-01-31,3.0,0.0,2.0,0.67,2020-02-29,2020-07-31,5.0,18.0,2.0,0.4,1.3237943461488968,0,0.712,0.6926,0.779,1.2332,1.1183,1.121,2022-02-28,0.028,-0.086,-0.111,-0.211,-0.575,-0.642,-1.5310000000000001,-0.367,-0.861,0.312,-0.46215210688026603,-0.4768069511590902,-0.4115400158142236
22160667469,805111,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-05-31,2018-09-30,0,6.9,7.0,5.008295858231175,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,1.3777141357693143,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,-1.0
22160667477,768249,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-03-31,0,929.0470674576752,175.0,49.00098564652252,5.0,26.6625,25.87912708632191,2021-01-31,2021-03-31,2.0,12.0,85.9,42.95,2018-07-31,2018-09-30,2.0,42.0,4.2,2.1,18.959762853741847,0,51.3092,38.891,38.2364,6.1329,15.4615,13.3777,2022-02-28,0.319,0.342,0.017,0.05299999999999999,-0.12100000000000002,-0.014999999999999958,-0.30499999999999994,-0.05499999999999999,-0.15,0.971,1.7062152831660422,1.051238736476315,1.0167129881824326
22160667485,768303,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-02-28,0,117.79330478034257,54.0,49.00098564652252,8.0,1.6208333333333331,0.6078622605309345,2020-12-31,2021-02-28,2.0,12.0,2.0,1.0,2020-05-31,2020-08-31,3.0,18.0,5.0,1.67,2.403896640570985,0,4.0483,3.3848,3.3494,0.7251,0.9421,0.9589,2022-02-28,0.196,0.209,0.011,0.020000000000000018,-0.04199999999999997,0.025999999999999995,-0.007000000000000006,0.004999999999999999,0.032,0.375,0.6840574306216545,0.408047227519743,0.3933211368041325
22160667501,800384,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-05-31,2022-03-31,0,159.967980543569,112.0,46.996837717406926,4.0,2.0,1.019803902718557,2020-11-30,2021-01-31,2.0,14.0,1.2,0.6,2018-10-31,2018-12-31,2.0,39.0,4.8,2.4,3.4038030708674527,0,3.355,3.5886,3.935,1.0883,1.4445,1.5147,2022-02-28,-0.065,-0.147,-0.088,0.011999999999999997,0.2,-0.10099999999999999,0.053000000000000005,-0.122,-0.159,0.51,-0.0143378068153089,0.054291310421038005,0.15605983015849764
22160669119,827739,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-02-28,2022-02-28,0,90.17057443775768,41.0,37.00895295591285,5.0,1.1666666666666667,0.1666666666666666,2019-10-31,2020-01-31,3.0,25.0,2.5,0.83,2019-10-31,2020-01-31,3.0,25.0,2.5,0.83,2.436452999499174,0,3.1176,3.5101,3.3892,1.0327,1.1533,1.0458,2022-02-28,-0.112,-0.08,0.036,0.029999999999999985,0.19199999999999998,0.026999999999999996,0.182,-0.0050000000000000044,-0.019000000000000006,0.143,0.27956500726295114,0.44065984475034803,0.39103853047716014
22160669135,121061403411,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,37.31733516474729,15.0,10.002238238978212,0.0,4.0673,1.2521,9999-99-99,9999-99-99,0.0,0.0,4.0673,4.0673,9999-99-99,9999-99-99,0.0,0.0,4.0673,4.0673,3.7308984522407735,0,4.0673,3.9956,3.8299,1.2521,1.1698,1.1338,2022-02-28,0.018,0.062,0.043,0.147,0.30400000000000005,0.153,0.272,-0.0010000000000000009,-0.045,0.308,0.09016636396447199,0.07094847290744326,0.026535578233110604
22160669143,827721,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-07-31,2022-03-31,0,212.63273799119145,148.0,44.992689788291344,3.0,0.75,0.15,2020-08-31,2020-10-31,2.0,17.0,1.8,0.9,2020-04-30,2020-07-31,3.0,20.0,1.8,0.6,4.725939680239474,0,3.7853,3.4487,2.9118,0.8194,0.7822,0.9174,2022-02-28,0.098,0.3,0.184,-0.10799999999999998,-0.06999999999999995,-0.10899999999999999,-0.09200000000000003,0.014999999999999986,-0.008000000000000035,0.2,-0.19903759757505193,-0.27026152821627913,-0.38386856434603234
22160669150,119072501273,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2022-03-31,0,21.47338191085754,15.0,33.000657097681675,4.0,0.4480231415084483,0.2994472464271541,2021-12-31,2022-03-31,3.0,0.0,2.85,0.95,2020-06-30,2021-07-31,13.0,8.0,2.5,0.19,0.6506955860695897,1,0.9623,0.8356,0.9624,1.1634,0.9435,0.7902,2022-02-28,0.152,-0.0,-0.132,0.294,0.42899999999999994,0.0,0.26,-0.29700000000000004,-0.193,0.668,0.4788789421680284,0.28416423576390365,0.47903262386211215
22160669168,846867,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2021-12-31,0,19.248924368630504,5.0,40.03160229162817,4.0,0.5923076923076923,0.4117091666089334,2021-04-30,2021-12-31,8.0,0.0,4.8,0.6,2018-09-30,2020-01-31,16.0,23.0,2.4,0.15,0.48084321552764936,1,1.1872,0.6784,0.7957,2.0563,1.6618,1.7794,2022-02-28,0.75,0.492,-0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.695,1.4689960504012431,0.41085488594356756,0.6548013454382321
22160669176,121052704806,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-06-30,2022-03-31,0,78.12947635166624,18.0,10.002238238978212,0.0,8.5587,0.9874,9999-99-99,9999-99-99,0.0,0.0,8.5587,8.5587,9999-99-99,9999-99-99,0.0,0.0,8.5587,8.5587,7.811199302092172,0,8.5587,8.0192,7.8372,0.9874,1.5673,1.8184,2022-02-28,0.067,0.092,0.023,0.14200000000000002,0.23,0.118,0.157,-0.03,-0.08299999999999999,0.115,0.09569602169894903,0.026628522697163325,0.0033286435158381023
22160669218,119072602215,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2020-11-30,0,13.0,7.0,10.035093123062076,3.0,1.0,0.0,2020-09-30,2020-11-30,2.0,0.0,2.0,1.0,2020-03-31,2020-05-31,2.0,6.0,2.0,1.0,1.2954538478695474,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
22160669226,770472,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-03-31,0,355.6846822217972,98.0,49.00098564652252,4.0,3.3944444444444444,0.9769883176576404,2018-08-31,2018-10-31,2.0,41.0,9.4,4.7,2018-03-31,2018-06-30,3.0,45.0,9.4,3.13,7.258725054789571,0,12.1595,11.5197,11.4448,4.7364,4.1183,3.2253,2022-02-28,0.056,0.062,0.007,-0.10500000000000001,-0.21600000000000003,-0.147,-0.254,-0.034,-0.025999999999999995,0.288,0.6751564370077248,0.5870142363911253,0.5766956199075628
22160669234,739348,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-01-31,0,39.24805457935848,19.0,49.00098564652252,16.0,0.8171874999999997,0.2810951541330503,2021-10-31,2022-01-31,3.0,0.0,2.0,0.67,2019-05-31,2019-10-31,5.0,27.0,2.5,0.5,0.8009645941100333,0,0.712,0.9783,0.904,1.2332,1.1596,1.0918,2022-02-28,-0.272,-0.212,0.082,-0.511,-1.167,-0.553,-1.1440000000000001,0.0,0.20399999999999996,0.344,-0.11107181861001428,0.2214023031654818,0.12863915165245388
22160669242,740904,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,125.95747742473488,60.0,50.93942380747038,6.0,1.6383333333333332,0.4282263160733793,2021-02-28,2021-04-30,2.0,11.0,4.0,2.0,2018-01-31,2018-05-31,4.0,46.0,4.7,1.18,2.4726914442692016,0,2.899,3.1994,3.1663,0.6647,0.6729,1.2837,2022-02-28,-0.094,-0.084,0.01,0.016,0.09,-0.009000000000000008,0.11099999999999999,-0.028999999999999998,0.017,0.261,0.1724066934104643,0.2938937478087062,0.280507524437928
22160670323,788152,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2022-03-31,0,265.5646240881027,204.0,48.01533912400665,2.0,0.55,0.0,2019-10-31,2019-12-31,2.0,27.0,1.1,0.55,2019-10-31,2019-12-31,2.0,27.0,1.1,0.55,5.530828875377577,0,19.044,18.9823,15.3813,2.0952,1.691,5.9714,2022-02-28,0.003,0.238,0.234,-0.017,0.005999999999999998,-0.10500000000000004,0.003999999999999948,-0.08199999999999999,-0.007000000000000006,0.0,2.4432452041286328,2.4320895525273545,1.7810117337882658
22160670372,790382,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2022-03-31,0,134.23546726240076,56.0,48.01533912400665,7.0,0.9073080848442632,0.6825530111745131,2022-01-31,2022-03-31,2.0,0.0,4.75,2.37,2018-04-30,2019-01-31,9.0,38.0,1.9,0.21,2.795678833293627,0,4.4972,3.3555,2.1657,2.7301,2.5952,2.5154,2022-02-28,0.34,1.077,0.549,-0.22399999999999992,-0.03799999999999981,-0.3460000000000001,-0.26400000000000023,0.0,-0.11700000000000005,0.752,0.6086254066250478,0.20024516408662013,-0.22534020209733474
22160680769,744000,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,46.887366175282,31.0,50.01948705312224,10.0,0.9699480359365272,0.5499056147091277,2022-01-31,2022-03-31,2.0,0.0,3.04,1.52,2020-03-31,2021-10-31,19.0,5.0,1.2,0.06,0.9373819872540109,1,1.1848,0.8913,0.5199,1.2759,1.1223,0.9632,2022-02-28,0.329,1.279,0.714,-0.421,-0.42100000000000004,-0.7210000000000001,-0.7210000000000001,0.0,0.0,0.567,0.26394577249215273,-0.04916030805008808,-0.44537018305311427
22160680777,743739,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,201.7189807738772,83.0,50.93942380747038,6.0,1.4866666666666668,0.4586695736341989,2021-03-31,2021-05-31,2.0,10.0,4.8,2.4,2020-01-31,2020-04-30,3.0,23.0,4.0,1.33,3.95997766948229,0,4.4707,4.0261,3.9736,2.3519,1.9367,2.0644,2022-02-28,0.11,0.125,0.013,0.128,0.122,0.198,0.269,0.069,0.148,0.309,0.12897101275434203,0.016697652369932228,0.0034400018522050945
22160680785,746434,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,435.00479904107726,125.0,50.01948705312224,0.0,8.9215,0.2202,9999-99-99,9999-99-99,0.0,0.0,8.9215,8.9215,9999-99-99,9999-99-99,0.0,0.0,8.9215,8.9215,8.696706517183767,0,8.9215,9.5409,9.1905,0.2202,1.5902,1.2898,2022-02-28,-0.065,-0.029,0.038,-0.008,0.11900000000000001,-0.004,0.128,0.003999999999999997,0.003999999999999997,0.025,0.02584811645328783,0.09707048077892445,0.05677936605547744
22160681437,770845,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-03-31,0,528.6078054185674,281.0,49.00098564652252,0.0,14.5409,2.4209,9999-99-99,9999-99-99,0.0,0.0,14.5409,14.5409,9999-99-99,9999-99-99,0.0,0.0,14.5409,14.5409,10.787697399227344,0,14.5409,15.1234,14.0803,2.4209,2.3284,2.6801,2022-02-28,-0.039,0.033,0.074,-0.155,-0.15400000000000003,-0.11199999999999999,-0.15100000000000002,0.047,0.009999999999999997,0.166,0.34791507973160934,0.4019117741551775,0.3052182944071535
22160681445,768533,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,70.7498918817686,85.0,50.01948705312224,4.0,0.4625,0.2902046691560975,2021-06-30,2021-12-31,6.0,3.0,1.2,0.2,2020-09-30,2021-06-30,9.0,9.0,1.8,0.2,1.4144465697265154,1,1.3048,0.7456,0.6099,0.5418,0.7647,0.6934,2022-02-28,0.75,1.139,0.222,0.0,-0.645,0.125,-0.405,0.07100000000000001,0.263,0.627,-0.07751906086329985,-0.47286803477902845,-0.5688066180414827
22160681452,746507,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,23.573378816132063,13.0,50.01948705312224,8.0,0.3988095238095238,0.1166772954342072,2021-08-31,2022-03-31,7.0,0.0,2.5,0.36,2019-04-30,2020-04-30,12.0,23.0,2.5,0.21,0.4712838976356636,1,0.0,0.3571,0.375,0.0,0.8748,0.8447,2022-02-28,-1.0,-1.0,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.293,-1.0,-0.24228262032397294,-0.2043012674922706
22160681460,864466,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-10-31,2022-02-28,0,30.44805457935848,14.0,40.951539045976304,13.0,0.7493589743589743,0.2534897783316048,2021-11-30,2022-02-28,3.0,0.0,2.0,0.67,2020-02-29,2020-07-31,5.0,19.0,2.0,0.4,0.7435142924707773,0,1.212,0.6926,0.7373,1.2485,1.1183,1.0641,2022-02-28,0.75,0.644,-0.061,0.875,0.875,0.644,0.644,-0.204,-0.204,0.338,0.6300964383245341,-0.06847789341289413,-0.008358000019241809
22160681478,741543,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-01-31,0,114.1467576322641,25.0,49.00098564652252,20.0,2.164166666666667,0.3776489772262067,2021-10-31,2022-01-31,3.0,0.0,6.8,2.27,2018-09-30,2018-12-31,3.0,37.0,4.7,1.57,2.3294788079505664,0,1.1867,2.0067,1.9706,2.0554,2.5866,2.4917,2022-02-28,-0.409,-0.398,0.018,-0.848,-1.4429999999999998,-0.863,-1.467,0.0,0.0020000000000000018,0.175,-0.49057274273122176,-0.1385626719800647,-0.15405970070459735
22160681486,746468,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2021-10-31,0,85.0,75.0,45.9783363108072,6.0,1.2270833333333333,0.5987146243319007,2020-02-29,2020-10-31,8.0,12.0,2.5,0.31,2020-02-29,2020-10-31,8.0,12.0,2.5,0.31,1.8486967302473005,0,0.0,0.6429,1.375,0.0,0.789,1.0631,2022-02-28,-1.0,-1.0,-0.532,-0.25,-0.039000000000000035,-0.16200000000000003,0.03299999999999992,-0.18100000000000005,-0.05500000000000008,0.488,-1.0,-0.6522415010092006,-0.2562327949722365
22160681494,837739,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-08-31,2022-03-31,0,103.1044548253611,43.0,43.97418838169162,4.0,1.1666666666666667,0.1178511301977579,2020-10-31,2020-12-31,2.0,15.0,2.5,1.25,2020-01-31,2020-03-31,2.0,24.0,2.0,1.0,2.3446585058131055,0,3.9078,3.1616,2.7609,1.8212,1.6314,1.3524,2022-02-28,0.236,0.415,0.145,-0.03700000000000003,-0.17400000000000004,-0.018000000000000016,-0.20600000000000002,0.01899999999999999,-0.01100000000000001,0.101,0.6666819454992707,0.34842664386368144,0.17752755599798775
22160681502,916946,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-02-28,2022-03-31,0,116.24092910715324,57.0,38.02745436251258,5.0,1.3041666666666665,0.599580293019857,2021-06-30,2021-09-30,3.0,6.0,2.5,0.83,2019-02-28,2019-05-31,3.0,34.0,2.5,0.83,3.056763358363094,0,4.5482,3.5418,2.8577,1.082,1.9703,1.8197,2022-02-28,0.284,0.592,0.239,-0.323,-0.4079999999999999,-0.20100000000000007,-0.30600000000000016,0.12299999999999998,0.11599999999999998,0.46,0.4879136742975009,0.15867654272610898,-0.06512226660217921
22160683201,746392,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2020-02-29,0,18.4,9.0,23.998418858703463,6.0,0.7968650793650793,0.3530950619364711,2019-10-31,2020-02-29,4.0,0.0,2.5,0.62,2018-03-31,2018-10-31,7.0,16.0,2.4,0.34,0.7667171786747485,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,-1.0,-1.0,-1.0
22160683219,829912,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-07-31,2022-03-31,0,71.36808041719055,51.0,44.992689788291344,10.0,0.8084873088882245,0.4843736810462988,2022-01-31,2022-03-31,2.0,0.0,3.72,1.86,2020-01-31,2020-08-31,7.0,19.0,1.1,0.16,1.5862150218847997,0,2.8115,3.3351,3.4788,1.6235,1.3851,1.9512,2022-02-28,-0.157,-0.192,-0.041,0.01100000000000001,-0.004999999999999977,-0.243,-0.13699999999999998,-0.304,-0.15000000000000008,0.599,0.7724583118997771,1.1025522731698192,1.1931452873686448
22160683227,746097,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-10-31,2021-08-31,0,12.5,8.0,35.004805026797264,5.0,0.4147058823529411,0.2399394387258071,2021-02-28,2021-08-31,6.0,0.0,1.5,0.25,2019-09-30,2021-02-28,17.0,6.0,2.1,0.12,0.3570938329875245,1,0.0,0.3571,0.2083,0.0,0.8748,0.691,2022-02-28,-1.0,-1.0,0.714,0.0,0.0,0.0,0.0,0.643,0.6429999999999999,0.579,-1.0,1.7270005544122414e-05,-0.41667992903345036
22160683243,746286,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,54.86006822419809,26.0,50.93942380747038,16.0,0.9610423773353968,0.4360373844452285,2022-01-31,2022-03-31,2.0,0.0,1.19,0.59,2021-02-28,2021-10-31,8.0,5.0,5.8,0.72,1.0769667994586296,1,0.534,0.6623,0.3863,0.5406,0.8855,0.751,2022-02-28,-0.194,0.382,0.714,-0.944,-0.944,0.216,-0.04600000000000001,1.048,0.8980000000000001,0.454,-0.5041629878762915,-0.38503211024432193,-0.6413074198812948
22160683268,750022,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-05-31,2022-03-31,0,163.06408970228597,70.0,46.996837717406926,8.0,1.027922352016508,0.7977454254540761,2022-01-31,2022-03-31,2.0,0.0,4.75,2.37,2019-03-31,2019-08-31,5.0,31.0,2.5,0.5,3.469682166336257,0,3.1176,3.1529,6.8059,2.0731,2.1568,4.8853,2022-02-28,-0.011,-0.542,-0.537,-0.033,-0.46499999999999997,-0.14100000000000001,-0.29900000000000004,-0.12300000000000005,0.03799999999999992,0.776,-0.10147389572227916,-0.09130005318923982,0.9615341330201889
22160684480,746236,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2021-07-31,0,14.0,7.0,35.004805026797264,6.0,0.4385912698412699,0.2034897313169603,2020-10-31,2021-07-31,9.0,0.0,1.2,0.13,2020-10-31,2021-07-31,9.0,0.0,1.2,0.13,0.3999450929460274,1,0.0,0.0,0.1667,0.0,0.0,0.5528,2022-02-28,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.714,-1.714,0.464,-1.0,-1.0,-0.5831927858594926
22160684498,739380,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,158.44546377989525,66.0,50.93942380747038,6.0,2.1649354621178305,0.8390444164203489,2021-12-31,2022-02-28,2.0,1.0,2.85,1.42,2018-01-31,2018-03-31,2.0,48.0,7.1,3.55,3.1104683158324002,0,2.168,2.0246,2.1143,0.7249,0.7031,1.0266,2022-02-28,0.071,0.025,-0.042,0.178,0.23199999999999998,0.16599999999999998,0.388,-0.0030000000000000027,0.178,0.388,-0.3029988478053935,-0.34910123028911433,-0.32026312911205884
22160684506,739369,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,88.21927594330059,59.0,50.93942380747038,8.0,1.0535714285714286,0.7378628666475393,2021-09-30,2021-11-30,2.0,4.0,1.5,0.75,2019-09-30,2020-09-30,12.0,18.0,2.5,0.21,1.7318467573707232,0,2.5115,2.1494,2.8872,0.1976,0.6031,1.6638,2022-02-28,0.168,-0.13,-0.256,0.43400000000000005,0.3380000000000001,0.122,0.043999999999999984,-0.275,-0.243,0.7,0.4501860452208487,0.24110288098653887,0.6671220982526914
22160684514,772445,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-02-28,0,71.41216730093159,71.0,47.98248423992279,9.0,0.8559265727683213,0.338329272717167,2021-12-31,2022-02-28,2.0,0.0,2.61,1.3,2020-11-30,2021-08-31,9.0,6.0,2.7,0.3,1.4882965822247827,1,1.303,1.416,1.201,0.9584,0.8,0.6619,2022-02-28,-0.08,0.085,0.179,-0.14100000000000001,-0.14400000000000002,-0.133,-0.13699999999999998,0.03,0.027999999999999997,0.395,-0.1245024576672694,-0.04857673066527511,-0.19303718469561815
22160684522,791356,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-04-30,2021-07-31,0,44.6,23.0,40.03160229162817,10.0,0.7541666666666667,0.3170447304578821,2021-01-31,2021-07-31,6.0,0.0,1.2,0.2,2021-01-31,2021-07-31,6.0,0.0,1.2,0.2,1.1141197815438735,0,0.0,0.0,0.3333,0.0,0.0,0.6236,2022-02-28,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-0.857,-1.055,0.42,-1.0,-1.0,-0.7008400662825187
22160684530,746437,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,186.41538819674295,68.0,50.93942380747038,5.0,3.378125,1.8286430889801868,2020-02-29,2020-10-31,8.0,17.0,2.5,0.31,2020-02-29,2020-10-31,8.0,17.0,2.5,0.31,3.659550388738491,0,4.6605,4.5917,4.3452,0.1507,0.1388,0.8716,2022-02-28,0.015,0.073,0.057,-0.08,-0.046999999999999986,0.047,0.038,0.12,0.08399999999999999,0.541,0.27351710044537825,0.254716976743921,0.1873589754007634
22160684548,756338,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-08-31,2022-02-28,0,44.29740920053678,21.0,42.95568697509189,14.0,0.887476950756368,0.2078149044826437,2021-12-31,2022-02-28,2.0,0.0,2.85,1.42,2019-03-31,2019-07-31,4.0,31.0,2.5,0.62,1.0312350312596068,0,1.9244,1.6711,1.4748,1.1638,1.1138,1.0851,2022-02-28,0.152,0.305,0.133,0.193,0.33899999999999997,0.325,0.729,0.11100000000000002,0.342,0.234,0.8661119353649506,0.6204841276181504,0.43012984944721944
22160684795,737948,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,396.1276952897638,62.0,50.93942380747038,5.0,4.3875,1.846745448078863,2020-02-29,2020-04-30,2.0,23.0,14.4,7.2,2019-05-31,2019-08-31,3.0,31.0,9.6,3.2,7.776446329408045,0,16.0383,13.9647,12.3461,1.9403,3.1747,3.9612,2022-02-28,0.148,0.299,0.131,-0.12600000000000003,-0.251,-0.0020000000000000018,-0.009000000000000008,0.11,0.215,0.421,1.0624202007732315,0.7957688394491903,0.5876274942335781
22160684803,120081201825,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-01-31,0,17.648054579358476,8.0,18.01882995544056,4.0,0.74375,0.3124374937487497,2021-07-31,2022-01-31,6.0,0.0,2.1,0.35,2021-07-31,2022-01-31,6.0,0.0,2.1,0.35,0.9794228938838433,0,0.712,0.4069,0.5873,1.2332,0.9966,1.0325,2022-02-28,0.75,0.212,-0.307,0.743,-0.264,0.0,-1.212,-0.511,-1.144,0.42,-0.273041293555426,-0.5845512673422794,-0.4003611681251428
22160684811,746444,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2020-11-30,0,38.2,16.0,34.05201338836527,12.0,0.9991666666666664,0.2602496130854205,2020-09-30,2020-11-30,2.0,0.0,2.5,1.25,2018-02-28,2018-07-31,5.0,28.0,4.7,0.94,1.1218132556312221,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-1.0,-1.0,-1.0
22160684845,740891,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2021-11-30,0,65.6,20.0,46.963982833323065,15.0,1.3611111111111112,0.5041647535929421,2021-07-31,2021-09-30,2.0,2.0,2.5,1.25,2020-02-29,2020-07-31,5.0,16.0,2.5,0.5,1.3968150919571036,0,0.625,1.0714,1.0417,1.0825,1.2372,1.2325,2022-02-28,-0.417,-0.4,0.029,-0.292,0.14500000000000002,-0.6000000000000001,0.0,-0.34199999999999997,-0.34199999999999997,0.37,-0.5525535172130043,-0.23296934134722053,-0.25423199820925846
